round_idx,kind,cycles
1571,valid,59809
1572,invalid,59674
1573,invalid,59832
1574,valid,60787
1575,invalid,59803
1576,invalid,59752
1577,valid,62259
1578,invalid,59718
1579,valid,60082
1580,valid,60310
1581,valid,59742
1582,invalid,59806
1583,valid,59781
1584,invalid,59794
1585,valid,59834
1586,invalid,59822
1587,invalid,59779
1588,valid,59762
1589,valid,59809
1590,invalid,59812
1591,invalid,59731
1592,invalid,59599
1593,valid,59800
1594,valid,59719
1595,invalid,59827
1596,valid,59753
1597,invalid,59510
1598,invalid,59799
1599,invalid,59787
1600,invalid,59780
1601,valid,59860
1602,valid,59831
1603,invalid,60610
1604,valid,59878
1605,invalid,59819
1606,invalid,59790
1607,invalid,60424
1608,valid,59747
1609,valid,59869
1610,invalid,60429
1611,invalid,61656
1612,invalid,59803
1613,valid,60947
1614,valid,59753
1615,invalid,59776
1616,valid,59755
1617,valid,61494
1618,valid,59835
1619,invalid,60982
1620,valid,59856
1621,valid,59801
1622,valid,59755
1623,invalid,60309
1624,invalid,59743
1625,valid,59788
1626,valid,59757
1627,invalid,59782
1628,invalid,59759
1629,invalid,60316
1630,valid,59790
1631,invalid,59789
1632,invalid,60181
1633,valid,60274
1634,valid,59812
1635,invalid,59622
1636,invalid,59847
1637,valid,59809
1638,invalid,59740
1639,valid,59784
1640,valid,59868
1641,valid,59850
1642,invalid,59468
1643,invalid,59749
1644,invalid,59507
1645,valid,59734
1646,invalid,59819
1647,valid,59789
1648,valid,61547
1649,valid,59807
1650,valid,59793
1651,valid,60221
1652,invalid,60555
1653,valid,64202
1654,valid,59877
1655,valid,60628
1656,invalid,60116
1657,invalid,59783
1658,valid,59758
1659,invalid,59785
1660,invalid,59823
1661,invalid,59467
1662,invalid,59629
1663,valid,59747
1664,invalid,59808
1665,invalid,60921
1666,invalid,59772
1667,valid,59767
1668,valid,59764
1669,valid,59772
1670,valid,59786
1671,invalid,63879
1672,invalid,59780
1673,valid,59804
1674,invalid,59741
1675,valid,59749
1676,valid,59730
1677,valid,60619
1678,invalid,59761
1679,valid,59754
1680,valid,59758
1681,valid,60407
1682,valid,59739
1683,valid,59756
1684,invalid,59514
1685,valid,59827
1686,invalid,59853
1687,invalid,59781
1688,invalid,59804
1689,invalid,59821
1690,invalid,59863
1691,invalid,59750
1692,invalid,59668
1693,valid,59771
1694,invalid,59614
1695,valid,59846
1696,valid,59785
1697,invalid,59915
1698,invalid,59750
1699,valid,59784
1700,invalid,59765
1701,valid,59807
1702,invalid,59730
1703,invalid,59821
1704,invalid,59777
1705,invalid,59748
1706,valid,59840
1707,valid,59769
1708,invalid,60567
1709,valid,59772
1710,invalid,59734
1711,valid,60450
1712,valid,59850
1713,valid,59725
1714,valid,60024
1715,invalid,59731
1716,invalid,59777
1717,valid,59717
1718,invalid,59780
1719,valid,60451
1720,invalid,62940
1721,valid,60236
1722,valid,59872
1723,valid,59791
1724,invalid,59774
1725,valid,59748
1726,valid,59726
1727,invalid,60156
1728,valid,59833
1729,valid,59740
1730,valid,63850
1731,invalid,60332
1732,valid,59857
1733,valid,60335
1734,invalid,59862
1735,valid,59823
1736,valid,59896
1737,valid,59840
1738,valid,59856
1739,invalid,59949
1740,invalid,59582
1741,invalid,59767
1742,invalid,59874
1743,invalid,59747
1744,valid,59721
1745,valid,59827
1746,invalid,59880
1747,valid,59775
1748,valid,59756
1749,invalid,59723
1750,invalid,60227
1751,invalid,59618
1752,invalid,59782
1753,valid,60152
1754,invalid,59709
1755,invalid,59794
1756,invalid,59818
1757,invalid,59741
1758,valid,59774
1759,valid,59765
1760,invalid,59738
1761,invalid,62422
1762,valid,60194
1763,valid,59837
1764,valid,59841
1765,valid,59813
1766,valid,60380
1767,invalid,59775
1768,valid,59800
1769,invalid,59923
1770,valid,60012
1771,invalid,59743
1772,valid,59854
1773,invalid,59695
1774,invalid,59743
1775,valid,59760
1776,valid,59866
1777,valid,59749
1778,invalid,59781
1779,invalid,59752
1780,invalid,59810
1781,valid,59802
1782,valid,59728
1783,invalid,59793
1784,invalid,59819
1785,invalid,59777
1786,invalid,59845
1787,valid,59780
1788,valid,59729
1789,invalid,59712
1790,valid,59753
1791,valid,59751
1792,valid,59778
1793,invalid,60675
1794,invalid,59773
1795,invalid,59809
1796,valid,59793
1797,valid,59791
1798,invalid,59962
1799,valid,60871
1800,invalid,59963
1801,valid,60513
1802,invalid,60625
1803,valid,59780
1804,valid,60159
1805,invalid,59781
1806,valid,60394
1807,invalid,59979
1808,valid,61920
1809,valid,60168
1810,valid,60173
1811,valid,60146
1812,invalid,60124
1813,invalid,59841
1814,invalid,62168
1815,invalid,59887
1816,invalid,59746
1817,invalid,60856
1818,valid,59754
1819,invalid,59762
1820,invalid,59529
1821,invalid,59865
1822,invalid,59813
1823,invalid,59753
1824,invalid,59765
1825,valid,59786
1826,invalid,59891
1827,valid,60811
1828,invalid,59772
1829,invalid,59558
1830,invalid,59555
1831,valid,59800
1832,invalid,59790
1833,invalid,59825
1834,valid,59751
1835,invalid,59858
1836,invalid,59758
1837,invalid,61073
1838,valid,59745
1839,invalid,59774
1840,invalid,59722
1841,valid,59772
1842,invalid,59775
1843,invalid,59778
1844,valid,59785
1845,invalid,59759
1846,valid,59802
1847,valid,60865
1848,valid,59935
1849,valid,59771
1850,valid,60393
1851,invalid,59813
1852,invalid,59713
1853,valid,59753
1854,valid,59739
1855,valid,59801
1856,valid,59762
1857,valid,59956
1858,invalid,59808
1859,invalid,59749
1860,invalid,60052
1861,invalid,59825
1862,invalid,59869
1863,valid,59846
1864,invalid,59775
1865,valid,59740
1866,valid,59785
1867,valid,60490
1868,invalid,59678
1869,invalid,59765
1870,invalid,59828
1871,invalid,59831
1872,valid,59775
1873,valid,59756
1874,invalid,59751
1875,valid,59851
1876,invalid,59874
1877,invalid,60435
1878,valid,59889
1879,invalid,59887
1880,valid,60540
1881,valid,59785
1882,invalid,59804
1883,valid,59746
1884,invalid,59779
1885,invalid,60741
1886,valid,59843
1887,invalid,59754
1888,invalid,59806
1889,valid,59780
1890,invalid,59773
1891,valid,59834
1892,invalid,59645
1893,valid,59793
1894,valid,59788
1895,valid,60115
1896,invalid,59721
1897,invalid,59777
1898,invalid,59775
1899,invalid,59691
1900,valid,59839
1901,valid,59771
1902,valid,60624
1903,invalid,59819
1904,invalid,59803
1905,invalid,60413
1906,invalid,60042
1907,invalid,59728
1908,valid,59805
1909,invalid,59767
1910,valid,59753
1911,valid,59803
1912,invalid,60124
1913,valid,63285
1914,valid,63667
1915,invalid,59990
1916,valid,59783
1917,valid,60507
1918,invalid,59768
1919,valid,59739
1920,invalid,59738
1921,invalid,59747
1922,invalid,59795
1923,valid,60357
1924,valid,59733
1925,invalid,59780
1926,invalid,60376
1927,invalid,59815
1928,valid,59802
1929,invalid,63207
1930,valid,60049
1931,invalid,59811
1932,valid,59747
1933,valid,59759
1934,invalid,59771
1935,valid,59739
1936,invalid,59748
1937,valid,59718
1938,invalid,59576
1939,valid,59728
1940,invalid,61033
1941,invalid,59812
1942,invalid,59768
1943,invalid,59764
1944,invalid,59758
1945,invalid,60119
1946,invalid,59761
1947,invalid,59501
1948,invalid,59829
1949,valid,60478
1950,invalid,60046
1951,invalid,59795
1952,invalid,61074
1953,invalid,60354
1954,valid,60169
1955,invalid,60365
1956,valid,60023
1957,invalid,59752
1958,valid,60891
1959,invalid,59808
1960,invalid,60689
1961,valid,59803
1962,valid,59728
1963,invalid,59750
1964,invalid,59814
1965,invalid,59786
1966,valid,59934
1967,invalid,59781
1968,valid,59898
1969,valid,59824
1970,invalid,59786
1971,invalid,60263
1972,invalid,59856
1973,invalid,59892
1974,invalid,59893
1975,invalid,59752
1976,valid,59818
1977,invalid,59792
1978,valid,59763
1979,valid,59796
1980,invalid,59753
1981,valid,59787
1982,invalid,61851
1983,valid,59842
1984,invalid,59846
1985,valid,59856
1986,invalid,59793
1987,invalid,59767
1988,valid,59838
1989,valid,59926
1990,valid,60111
1991,valid,59745
1992,invalid,60000
1993,invalid,59815
1994,valid,59778
1995,invalid,60895
1996,invalid,59798
1997,invalid,59837
1998,invalid,59835
1999,valid,59858
2000,valid,59753
2001,valid,59778
2002,invalid,59836
2003,invalid,59752
2004,valid,59755
2005,invalid,59742
2006,invalid,59770
2007,valid,59828
2008,invalid,59772
2009,invalid,59822
2010,invalid,59893
2011,invalid,59740
2012,invalid,59781
2013,invalid,59796
2014,valid,60701
2015,invalid,59771
2016,invalid,61732
2017,valid,60156
2018,invalid,60247
2019,invalid,59755
2020,invalid,60455
2021,valid,59831
2022,invalid,59542
2023,valid,59802
2024,invalid,59833
2025,valid,59844
2026,invalid,59811
2027,invalid,59653
2028,valid,59766
2029,invalid,59818
2030,valid,59730
2031,valid,59758
2032,invalid,59761
2033,valid,59763
2034,invalid,59792
2035,invalid,59764
2036,valid,59766
2037,valid,59774
2038,valid,59782
2039,valid,59771
2040,valid,59863
2041,valid,60028
2042,invalid,59874
2043,valid,59771
2044,invalid,59729
2045,invalid,59571
2046,valid,59773
2047,valid,60395
2048,invalid,59752
2049,invalid,59758
2050,valid,59770
2051,invalid,59797
2052,invalid,59755
2053,invalid,59758
2054,invalid,61664
2055,invalid,63478
2056,invalid,63138
2057,valid,59811
2058,valid,59920
2059,valid,60384
2060,invalid,59819
2061,valid,59738
2062,invalid,60369
2063,valid,59813
2064,valid,59818
2065,valid,59824
2066,valid,59756
2067,valid,59797
2068,valid,60881
2069,valid,59769
2070,valid,59886
2071,invalid,59794
2072,invalid,59544
2073,invalid,59829
2074,invalid,59739
2075,invalid,59757
2076,invalid,59839
2077,valid,59755
2078,valid,59863
2079,invalid,59789
2080,valid,59769
2081,invalid,59849
2082,invalid,60194
2083,valid,59800
2084,valid,60230
2085,valid,60144
2086,invalid,59771
2087,invalid,59965
2088,valid,59781
2089,invalid,60959
2090,valid,59793
2091,valid,59823
2092,valid,59829
2093,invalid,59849
2094,valid,59824
2095,valid,60187
2096,invalid,59766
2097,valid,59788
2098,invalid,59783
2099,invalid,59741
2100,valid,59748
2101,valid,59848
2102,invalid,60208
2103,valid,59784
2104,invalid,59773
2105,valid,60511
2106,invalid,63546
2107,invalid,59742
2108,invalid,59760
2109,invalid,60569
2110,valid,59880
2111,invalid,59821
2112,valid,59876
2113,valid,59782
2114,invalid,62609
2115,invalid,59744
2116,invalid,59801
2117,valid,59764
2118,valid,59833
2119,valid,60099
2120,invalid,60632
2121,invalid,60574
2122,invalid,59849
2123,invalid,59767
2124,valid,59849
2125,invalid,59749
2126,valid,59767
2127,valid,59777
2128,valid,59801
2129,valid,59767
2130,valid,59768
2131,invalid,59762
2132,invalid,59813
2133,valid,60366
2134,invalid,59564
2135,invalid,59547
2136,valid,59921
2137,valid,60993
2138,valid,61679
2139,valid,59781
2140,valid,59926
2141,valid,60246
2142,invalid,59843
2143,valid,59764
2144,valid,59826
2145,invalid,59960
2146,invalid,60791
2147,invalid,59787
2148,invalid,59708
2149,invalid,60496
2150,invalid,59599
2151,invalid,59824
2152,valid,59993
2153,valid,59777
2154,valid,59767
2155,invalid,59808
2156,valid,60072
2157,valid,59794
2158,valid,59828
2159,invalid,60247
2160,invalid,59773
2161,valid,59854
2162,invalid,59868
2163,valid,59781
2164,valid,59810
2165,valid,59816
2166,valid,59828
2167,invalid,59523
2168,invalid,59777
2169,valid,59826
2170,invalid,59774
2171,valid,59746
2172,invalid,59764
2173,valid,59783
2174,invalid,59781
2175,valid,59787
2176,invalid,60519
2177,invalid,59755
2178,valid,59891
2179,valid,60464
2180,valid,59634
2181,valid,59751
2182,invalid,59760
2183,invalid,59811
2184,valid,59809
2185,valid,59786
2186,invalid,60675
2187,valid,59748
2188,invalid,59810
2189,valid,60287
2190,valid,59736
2191,invalid,59768
2192,valid,59820
2193,invalid,59748
2194,valid,59882
2195,invalid,59580
2196,valid,60499
2197,invalid,59888
2198,valid,60651
2199,valid,59988
2200,invalid,59941
2201,invalid,59735
2202,valid,59817
2203,invalid,59775
2204,valid,59831
2205,invalid,59744
2206,invalid,59828
2207,invalid,59836
2208,valid,59946
2209,valid,60697
2210,invalid,59725
2211,invalid,59788
2212,valid,59823
2213,valid,59796
2214,invalid,59602
2215,valid,59863
2216,valid,60106
2217,valid,59790
2218,invalid,59819
2219,invalid,60953
2220,valid,59788
2221,valid,59731
2222,invalid,60469
2223,invalid,59783
2224,valid,59759
2225,valid,59762
2226,invalid,59819
2227,valid,59840
2228,valid,59855
2229,valid,59908
2230,valid,59762
2231,invalid,59815
2232,invalid,60293
2233,valid,59840
2234,invalid,59870
2235,invalid,59590
2236,valid,59834
2237,invalid,59877
2238,valid,59969
2239,invalid,59826
2240,valid,59892
2241,valid,59887
2242,invalid,60905
2243,invalid,60069
2244,valid,59791
2245,valid,59777
2246,invalid,60019
2247,valid,59840
2248,invalid,61573
2249,invalid,59841
2250,invalid,59800
2251,valid,59796
2252,valid,59780
2253,invalid,60680
2254,valid,59873
2255,valid,59756
2256,valid,59855
2257,invalid,59973
2258,valid,60358
2259,valid,59873
2260,valid,59804
2261,invalid,59932
2262,invalid,59790
2263,valid,60301
2264,invalid,59908
2265,valid,59809
2266,valid,59806
2267,invalid,59793
2268,invalid,59774
2269,valid,59799
2270,invalid,59816
2271,valid,59779
2272,valid,59781
2273,valid,59803
2274,valid,59776
2275,valid,62371
2276,valid,59786
2277,valid,59701
2278,invalid,59910
2279,invalid,59757
2280,valid,59828
2281,valid,60135
2282,valid,60179
2283,valid,60150
2284,invalid,59866
2285,valid,59829
2286,valid,59781
2287,valid,59803
2288,valid,59800
2289,invalid,59888
2290,valid,59866
2291,invalid,62069
2292,valid,59823
2293,valid,59797
2294,valid,59729
2295,invalid,59758
2296,invalid,59800
2297,invalid,59855
2298,invalid,59802
2299,invalid,59483
2300,invalid,60009
2301,valid,59809
2302,valid,60097
2303,valid,61073
2304,valid,59766
2305,valid,59753
2306,valid,60680
2307,valid,59776
2308,invalid,60880
2309,invalid,60321
2310,invalid,59787
2311,valid,59763
2312,invalid,59718
2313,invalid,59770
2314,invalid,59815
2315,valid,59901
2316,valid,59913
2317,valid,59843
2318,valid,59875
2319,valid,60539
2320,invalid,59863
2321,valid,59744
2322,invalid,59945
2323,valid,59734
2324,valid,59791
2325,invalid,59785
2326,valid,59796
2327,invalid,59582
2328,valid,59766
2329,invalid,60565
2330,valid,59843
2331,invalid,60229
2332,valid,60139
2333,invalid,59854
2334,valid,59940
2335,invalid,60673
2336,invalid,59795
2337,valid,59780
2338,invalid,60137
2339,invalid,59782
2340,valid,59821
2341,invalid,59746
2342,valid,59735
2343,invalid,59897
2344,invalid,60867
2345,invalid,60186
2346,invalid,60216
2347,invalid,63072
2348,invalid,59747
2349,invalid,59791
2350,valid,60302
2351,valid,59780
2352,invalid,59760
2353,valid,59767
2354,invalid,59874
2355,valid,59854
2356,valid,59700
2357,valid,59794
2358,invalid,59838
2359,valid,59783
2360,valid,59770
2361,invalid,59810
2362,invalid,63123
2363,invalid,59767
2364,valid,59756
2365,valid,59765
2366,invalid,60302
2367,valid,59849
2368,invalid,59694
2369,invalid,59798
2370,invalid,59548
2371,invalid,59739
2372,valid,61748
2373,valid,59753
2374,invalid,59880
2375,valid,59763
2376,valid,60523
2377,valid,59730
2378,invalid,59833
2379,invalid,59786
2380,valid,59651
2381,valid,59776
2382,valid,59802
2383,invalid,59796
2384,invalid,59791
2385,valid,59780
2386,valid,61632
2387,invalid,59738
2388,valid,60692
2389,invalid,60432
2390,invalid,59757
2391,invalid,59776
2392,valid,60468
2393,valid,59858
2394,valid,59816
2395,valid,59844
2396,valid,59892
2397,invalid,59818
2398,invalid,59756
2399,invalid,59762
2400,valid,59735
2401,valid,59855
2402,valid,59777
2403,invalid,60839
2404,invalid,60720
2405,invalid,60201
2406,invalid,59531
2407,invalid,59777
2408,invalid,63214
2409,valid,59861
2410,valid,59760
2411,valid,59819
2412,invalid,59785
2413,invalid,59820
2414,valid,59759
2415,valid,60037
2416,invalid,59829
2417,invalid,61783
2418,valid,59850
2419,invalid,60418
2420,valid,60206
2421,valid,59837
2422,invalid,59810
2423,invalid,60353
2424,valid,59836
2425,valid,59798
2426,invalid,59742
2427,invalid,59831
2428,invalid,59817
2429,invalid,59762
2430,invalid,59786
2431,valid,59811
2432,invalid,59796
2433,valid,59822
2434,valid,59932
2435,valid,59738
2436,invalid,59887
2437,invalid,59833
2438,valid,59743
2439,valid,59772
2440,invalid,60218
2441,invalid,59756
2442,invalid,59763
2443,invalid,63635
2444,invalid,59899
2445,invalid,60277
2446,valid,59944
2447,valid,59813
2448,invalid,59760
2449,valid,59790
2450,valid,59783
2451,valid,59776
2452,valid,59988
2453,invalid,59802
2454,valid,59788
2455,valid,59809
2456,invalid,60577
2457,valid,59969
2458,valid,62915
2459,valid,60155
2460,valid,60362
2461,invalid,60150
2462,invalid,59834
2463,invalid,59780
2464,invalid,59794
2465,invalid,60177
2466,invalid,59969
2467,invalid,61549
2468,invalid,59733
2469,invalid,59807
2470,invalid,59800
2471,invalid,59772
2472,invalid,59862
2473,valid,59769
2474,invalid,60672
2475,valid,59813
2476,valid,59790
2477,invalid,59807
2478,invalid,61004
2479,invalid,59773
2480,valid,59838
2481,valid,59796
2482,valid,59972
2483,valid,59788
2484,invalid,59501
2485,valid,59799
2486,valid,60396
2487,invalid,60235
2488,valid,59816
2489,valid,60215
2490,valid,59923
2491,valid,60989
2492,valid,59809
2493,invalid,59919
2494,invalid,59806
2495,invalid,60698
2496,valid,59819
2497,valid,59816
2498,invalid,59758
2499,invalid,59737
2500,valid,59752
2501,valid,59795
2502,valid,59793
2503,valid,59872
2504,invalid,60387
2505,invalid,59664
2506,invalid,59756
2507,invalid,59866
2508,valid,59851
2509,invalid,59772
2510,valid,59820
2511,invalid,59762
2512,invalid,59798
2513,valid,59770
2514,invalid,63145
2515,invalid,60307
2516,invalid,59926
2517,valid,59773
2518,invalid,59844
2519,valid,59810
2520,valid,60469
2521,valid,60035
2522,invalid,59863
2523,valid,60203
2524,valid,60153
2525,invalid,60189
2526,valid,60194
2527,valid,59878
2528,valid,59763
2529,valid,59888
2530,invalid,59811
2531,valid,59932
2532,valid,59720
2533,invalid,60224
2534,invalid,59903
2535,invalid,59797
2536,invalid,59803
2537,valid,59828
2538,valid,59833
2539,invalid,59803
2540,invalid,59812
2541,invalid,59805
2542,valid,59963
2543,valid,60363
2544,valid,59728
2545,invalid,59883
2546,valid,59799
2547,invalid,60863
2548,valid,59838
2549,valid,59799
2550,valid,59814
2551,invalid,59999
2552,valid,59800
2553,valid,60826
2554,valid,59750
2555,invalid,59790
2556,invalid,61941
2557,invalid,59780
2558,valid,59866
